holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
nan,301.62,0.0,0.0,1,Clear,0,3420
nan,299.76,0.0,0.0,1,Clear,0,3527
nan,297.09,0.0,0.0,1,Clear,0,3263
nan,295.42,0.0,0.0,1,Clear,0,3275
nan,293.53,0.0,0.0,1,Clear,0,799
nan,291.97,0.0,0.0,1,Clear,0,524
nan,290.15,0.0,0.0,1,Clear,0,607
nan,289.28,0.0,0.0,1,Clear,0,480
nan,288.82,0.0,0.0,1,Clear,0,1071
nan,288.29,0.0,0.0,1,Clear,0,3022
nan,287.55,0.0,0.0,1,Clear,0,5946
nan,287.88,0.0,0.0,5,Clear,1,6187
nan,288.88,0.0,0.0,1,Clear,1,6051
nan,290.28,0.0,0.0,1,Clear,1,4737
nan,291.47,0.0,0.0,40,Clouds,0,4262
nan,292.9,0.0,0.0,5,Clear,0,4429
nan,294.64,0.0,0.0,1,Clear,0,4478
nan,296.61,0.0,0.0,1,Clear,0,4771
nan,298.15,0.0,0.0,1,Clear,0,5019
nan,299.28,0.0,0.0,1,Clear,0,5492
nan,300.02,0.0,0.0,1,Clear,0,6324
nan,300.21,0.0,0.0,5,Clear,1,5876
nan,300.28,0.0,0.0,5,Clear,1,4362
nan,299.95,0.0,0.0,5,Clear,1,3313
nan,299.35,0.0,0.0,1,Haze,0,2850
nan,297.29,0.0,0.0,1,Clear,0,2847
nan,294.76,0.0,0.0,5,Clear,0,1969
nan,293.15,0.0,0.0,1,Clear,0,1151
nan,292.09,0.0,0.0,1,Clear,0,686
nan,290.1,0.0,0.0,1,Clear,0,448
nan,288.95,0.0,0.0,1,Clear,0,294
nan,287.89,0.0,0.0,1,Clear,0,328
nan,286.69,0.0,0.0,1,Clear,0,850
nan,284.66,0.0,0.0,1,Clear,0,2962
nan,283.78,0.0,0.0,1,Clear,0,6013
nan,285.08,0.0,0.0,1,Clear,1,6173
nan,288.28,0.0,0.0,5,Clear,1,5771
nan,291.01,0.0,0.0,5,Clear,1,4905
nan,293.34,0.0,0.0,5,Clear,0,4523
nan,295.02,0.0,0.0,1,Clear,0,4603
nan,296.42,0.0,0.0,1,Clear,0,4807
nan,297.48,0.0,0.0,1,Haze,0,4905
nan,298.48,0.0,0.0,1,Clear,0,5032
nan,299.15,0.0,0.0,1,Haze,0,5476
nan,299.62,0.0,0.0,1,Clear,0,6238
nan,300.08,0.0,0.0,1,Clear,1,5627
nan,300.02,0.0,0.0,1,Clear,1,4360
nan,299.68,0.0,0.0,20,Clouds,1,3485
nan,298.95,0.0,0.0,1,Clear,0,2974
nan,296.69,0.0,0.0,40,Clouds,0,2798
nan,293.83,0.0,0.0,40,Clouds,0,2220
nan,292.15,0.0,0.0,1,Clear,0,1254
nan,290.76,0.0,0.0,1,Clear,0,698
nan,288.66,0.0,0.0,1,Clear,0,440
nan,287.78,0.0,0.0,1,Clear,0,315
nan,286.78,0.0,0.0,1,Clear,0,357
nan,285.61,0.0,0.0,1,Clear,0,870
nan,284.88,0.0,0.0,1,Clear,0,3008
nan,285.09,0.0,0.0,1,Clear,0,5395
nan,286.64,0.0,0.0,1,Clear,1,5917
nan,290.87,0.0,0.0,75,Clouds,1,6009
nan,294.34,0.0,0.0,75,Clouds,1,5064
nan,296.21,0.0,0.0,75,Clouds,0,4574
nan,297.75,0.0,0.0,1,Clear,0,4684
nan,299.62,0.0,0.0,1,Clear,0,4708
nan,300.61,0.0,0.0,1,Clear,0,4793
nan,301.27,0.0,0.0,1,Clear,0,5070
nan,302.27,0.0,0.0,1,Clear,0,5642
nan,302.96,0.0,0.0,75,Clouds,0,6465
nan,303.03,0.0,0.0,75,Clouds,1,5965
nan,302.75,0.0,0.0,75,Clouds,1,4648
nan,302.28,0.0,0.0,75,Clouds,1,3693
nan,300.69,0.0,0.0,90,Drizzle,0,3076
nan,300.69,0.0,0.0,90,Rain,0,3076
nan,298.89,0.0,0.0,90,Thunderstorm,0,2824
nan,298.89,0.0,0.0,90,Drizzle,0,2824
nan,297.29,0.0,0.0,90,Thunderstorm,0,2349
nan,295.11,0.0,0.0,90,Thunderstorm,0,1422
nan,295.11,0.0,0.0,90,Rain,0,1422
nan,294.1,0.0,0.0,90,Rain,0,920
nan,293.65,0.0,0.0,1,Rain,0,563
nan,292.94,0.0,0.0,1,Drizzle,0,624
nan,292.76,0.0,0.0,1,Clear,0,802
nan,292.29,0.0,0.0,1,Mist,0,1227
nan,291.53,0.0,0.0,40,Fog,0,3193
nan,291.75,0.0,0.0,40,Clouds,0,6083
nan,291.8,0.0,0.0,75,Clouds,1,6473
nan,293.22,0.0,0.0,40,Clouds,1,6160
nan,294.28,0.0,0.0,20,Clouds,1,5031
nan,295.59,0.0,0.0,20,Clouds,0,4508
nan,296.88,0.0,0.0,20,Clouds,0,4794
nan,298.21,0.0,0.0,40,Clouds,0,5061
nan,299.08,0.0,0.0,75,Clouds,0,4821
nan,299.82,0.0,0.0,75,Clouds,0,5017
nan,300.02,0.0,0.0,75,Clouds,0,5745
nan,300.55,0.0,0.0,1,Clear,0,6500
nan,300.75,0.0,0.0,40,Clouds,1,5937
nan,300.42,0.0,0.0,40,Clouds,1,4630
nan,300.55,0.0,0.0,40,Clouds,1,3744
nan,299.89,0.0,0.0,1,Clear,0,3162
nan,298.22,0.0,0.0,5,Clear,0,3390
nan,295.78,0.0,0.0,1,Clear,0,2537
nan,294.41,0.0,0.0,1,Clear,0,1505
nan,293.03,0.0,0.0,1,Clear,0,839
nan,292.15,0.0,0.0,1,Clear,0,469
nan,291.62,0.0,0.0,1,Clear,0,371
nan,290.87,0.0,0.0,1,Clear,0,388
nan,290.08,0.0,0.0,1,Clear,0,841
nan,289.35,0.0,0.0,1,Clear,0,2798
nan,288.75,0.0,0.0,1,Clear,0,5376
nan,289.28,0.0,0.0,1,Clear,1,6350
nan,291.34,0.0,0.0,5,Clear,1,5457
nan,293.36,0.0,0.0,5,Clear,1,4876
nan,295.28,0.0,0.0,5,Clear,0,4764
nan,296.72,0.0,0.0,5,Clear,0,4866
nan,298.36,0.0,0.0,5,Clear,0,4838
nan,299.36,0.0,0.0,1,Clear,0,4924
nan,300.29,0.0,0.0,40,Clouds,0,5233
nan,300.94,0.0,0.0,40,Clouds,0,5606
nan,301.51,0.0,0.0,20,Clouds,0,5844
nan,301.65,0.0,0.0,1,Clear,1,5436
nan,302.15,0.0,0.0,1,Clear,1,4229
nan,301.72,0.0,0.0,1,Clear,1,4023
nan,301.08,0.0,0.0,1,Clear,0,3537
nan,299.8,0.0,0.0,1,Clear,0,3036
nan,298.37,0.0,0.0,40,Clouds,0,2951
nan,297.65,0.0,0.0,1,Clear,0,3467
nan,297.15,0.0,0.0,1,Clear,0,1721
nan,296.54,0.0,0.0,1,Clear,0,994
nan,296.75,0.0,0.0,1,Clear,0,641
nan,296.95,0.0,0.0,1,Clear,0,414
nan,297.28,0.0,0.0,1,Clear,0,459
nan,297.43,0.0,0.0,1,Clear,0,740
nan,297.01,0.0,0.0,1,Clear,0,1383
nan,297.02,0.0,0.0,1,Clear,1,2089
nan,297.51,0.0,0.0,1,Clear,1,2929
nan,299.15,0.0,0.0,40,Clouds,1,3648
nan,300.61,0.0,0.0,1,Clear,0,3996
nan,302.43,0.0,0.0,5,Clear,0,4307
nan,304.15,0.0,0.0,1,Clear,0,4857
nan,305.68,0.0,0.0,40,Clouds,0,4505
nan,306.15,0.0,0.0,40,Clouds,0,4600
nan,306.75,0.0,0.0,90,Clouds,0,4550
nan,307.02,0.0,0.0,75,Clouds,0,4231
nan,306.68,0.0,0.0,75,Clouds,1,4149
nan,306.29,0.0,0.0,1,Clear,1,3954
nan,305.49,0.0,0.0,75,Clouds,1,3537
nan,304.62,0.0,0.0,1,Clear,0,3235
nan,303.16,0.0,0.0,1,Clear,0,3370
nan,300.63,0.0,0.0,40,Clouds,0,3604
nan,298.1,0.0,0.0,1,Clear,0,2621
nan,296.96,0.0,0.0,1,Clear,0,1743
nan,295.62,0.0,0.0,40,Clouds,0,1123
nan,295.36,0.0,0.0,1,Clear,0,718
nan,294.62,0.0,0.0,1,Clear,0,466
nan,293.89,0.0,0.0,1,Clear,0,338
nan,294.61,0.0,0.0,1,Clear,0,537
nan,294.95,0.0,0.0,40,Clouds,0,877
nan,295.49,0.0,0.0,75,Clouds,1,1131
nan,295.69,0.0,0.0,20,Thunderstorm,1,1568
nan,294.89,0.0,0.0,90,Thunderstorm,1,1704
nan,289.55,0.0,0.0,90,Thunderstorm,0,2709
nan,289.55,0.0,0.0,90,Mist,0,2709
nan,289.55,0.0,0.0,90,Rain,0,2709
nan,289.22,0.0,0.0,90,Thunderstorm,0,3401
nan,289.22,0.0,0.0,90,Mist,0,3401
nan,289.22,0.0,0.0,90,Rain,0,3401
nan,289.55,0.0,0.0,90,Rain,0,4039
nan,289.55,0.0,0.0,90,Thunderstorm,0,4039
nan,291.35,0.0,0.0,90,Thunderstorm,0,4325
nan,293.48,0.0,0.0,90,Clouds,0,4346
nan,294.22,0.0,0.0,90,Clouds,0,4510
nan,294.94,0.0,0.0,90,Thunderstorm,0,4451
nan,294.94,0.0,0.0,90,Rain,0,4451
nan,294.73,0.0,0.0,90,Thunderstorm,1,4137
nan,294.73,0.0,0.0,90,Drizzle,1,4137
nan,294.73,0.0,0.0,90,Rain,1,4137
nan,294.95,0.0,0.0,75,Rain,1,3636
nan,294.95,0.0,0.0,75,Thunderstorm,1,3636
nan,294.95,0.0,0.0,40,Rain,1,3214
nan,294.95,0.0,0.0,40,Mist,1,3214
nan,294.87,0.0,0.0,75,Rain,0,2960
nan,294.82,0.0,0.0,1,Clear,0,2666
nan,293.75,0.0,0.0,90,Mist,0,2072
nan,293.75,0.0,0.0,90,Haze,0,2072
nan,293.15,0.0,0.0,1,Fog,0,1183
nan,293.15,0.0,0.0,1,Mist,0,1183
nan,293.15,0.0,0.0,1,Haze,0,1183
nan,292.88,0.0,0.0,1,Mist,0,658
nan,292.88,0.0,0.0,1,Fog,0,658
nan,292.88,0.0,0.0,1,Haze,0,658
nan,292.29,0.0,0.0,90,Mist,0,412
nan,292.29,0.0,0.0,90,Fog,0,412
nan,291.96,0.0,0.0,90,Fog,0,308
nan,291.96,0.0,0.0,90,Mist,0,308
nan,291.41,0.0,0.0,90,Fog,0,320
nan,291.41,0.0,0.0,90,Mist,0,320
nan,291.09,0.0,0.0,90,Fog,0,880
nan,291.09,0.0,0.0,90,Mist,0,880
nan,291.02,0.0,0.0,1,Fog,0,2830
nan,291.02,0.0,0.0,1,Mist,0,2830
nan,290.61,0.0,0.0,90,Mist,0,5621
nan,290.61,0.0,0.0,90,Fog,0,5621
nan,290.61,0.0,0.0,90,Mist,1,6068
nan,290.61,0.0,0.0,90,Fog,1,6068
nan,291.21,0.0,0.0,20,Mist,1,5716
nan,291.21,0.0,0.0,20,Fog,1,5716
nan,293.15,0.0,0.0,40,Mist,1,4766
nan,295.35,0.0,0.0,75,Mist,0,4229
nan,296.77,0.0,0.0,40,Clouds,0,4515
nan,298.86,0.0,0.0,40,Clouds,0,4880
nan,300.02,0.0,0.0,75,Clouds,0,4843
nan,299.41,0.0,0.0,1,Thunderstorm,0,5002
nan,297.66,0.0,0.0,90,Thunderstorm,0,5287
nan,297.66,0.0,0.0,90,Rain,0,5287
nan,294.68,0.0,0.0,75,Rain,0,5927
nan,294.68,0.0,0.0,75,Mist,0,5927
nan,294.77,0.0,0.0,75,Rain,1,5666
nan,294.77,0.0,0.0,75,Mist,1,5666
nan,294.59,0.0,0.0,75,Rain,1,4342
nan,294.59,0.0,0.0,75,Mist,1,4342
nan,295.28,0.0,0.0,90,Rain,1,3056
nan,295.96,0.0,0.0,75,Clouds,0,2608
nan,295.4,0.0,0.0,75,Clouds,0,2421
nan,294.02,0.0,0.0,40,Clouds,0,1969
nan,293.34,0.0,0.0,75,Mist,0,1250
nan,292.9,0.0,0.0,1,Clear,0,750
nan,292.55,0.0,0.0,1,Mist,0,423
nan,292.01,0.0,0.0,1,Mist,0,293
nan,292.22,0.0,0.0,1,Clear,0,310
nan,292.08,0.0,0.0,1,Clear,0,883
nan,292.22,0.0,0.0,1,Clear,0,3010
nan,292.22,0.0,0.0,1,Clear,0,5800
nan,292.42,0.0,0.0,75,Clouds,1,6242
nan,293.41,0.0,0.0,40,Rain,1,5855
nan,294.68,0.0,0.0,1,Clear,1,5000
nan,296.01,0.0,0.0,1,Clear,0,4357
nan,297.15,0.0,0.0,75,Clouds,0,4719
nan,297.95,0.0,0.0,40,Thunderstorm,0,4934
nan,298.48,0.0,0.0,75,Clouds,0,4991
nan,299.75,0.0,0.0,90,Clouds,0,4984
nan,300.75,0.0,0.0,75,Clouds,0,5559
nan,301.55,0.0,0.0,90,Clouds,0,6262
nan,302.81,0.0,0.0,75,Clouds,1,6006
nan,303.22,0.0,0.0,75,Clouds,1,4601
nan,303.42,0.0,0.0,75,Clouds,1,3321
nan,303.15,0.0,0.0,75,Clouds,0,3114
nan,302.02,0.0,0.0,40,Clouds,0,2964
nan,301.08,0.0,0.0,1,Clear,0,2805
nan,300.22,0.0,0.0,1,Clear,0,1328
nan,299.68,0.0,0.0,90,Thunderstorm,0,704
nan,299.68,0.0,0.0,90,Rain,0,704
nan,295.6,0.0,0.0,75,Thunderstorm,0,408
nan,295.6,0.0,0.0,75,Mist,0,408
nan,295.6,0.0,0.0,75,Rain,0,408
nan,295.6,0.0,0.0,75,Drizzle,0,408
nan,291.75,0.0,0.0,90,Rain,0,310
nan,291.75,0.0,0.0,90,Drizzle,0,310
nan,291.75,0.0,0.0,90,Thunderstorm,0,310
nan,291.75,0.0,0.0,40,Rain,0,369
nan,291.75,0.0,0.0,40,Drizzle,0,369
nan,291.35,0.0,0.0,20,Clouds,0,854
nan,291.29,0.0,0.0,1,Clear,0,2890
nan,291.75,0.0,0.0,90,Rain,0,5880
nan,291.95,0.0,0.0,75,Rain,1,5538
nan,291.95,0.0,0.0,75,Drizzle,1,5538
nan,292.75,0.0,0.0,75,Rain,1,5629
nan,293.94,0.0,0.0,40,Clouds,1,5020
nan,295.72,0.0,0.0,1,Clear,0,4555
nan,296.95,0.0,0.0,75,Clouds,0,4866
nan,297.83,0.0,0.0,75,Clouds,0,4996
nan,298.28,0.0,0.0,1,Clear,0,4867
nan,298.65,0.0,0.0,40,Clouds,0,5157
nan,299.62,0.0,0.0,1,Clear,0,5681
nan,300.46,0.0,0.0,40,Clouds,0,6593
nan,300.65,0.0,0.0,40,Clouds,1,6055
nan,300.82,0.0,0.0,40,Clouds,1,4795
nan,300.62,0.0,0.0,40,Clouds,1,3535
nan,300.02,0.0,0.0,40,Clouds,0,3089
nan,298.82,0.0,0.0,40,Clouds,0,2733
nan,296.41,0.0,0.0,40,Clouds,0,2563
nan,294.28,0.0,0.0,1,Clear,0,2347
nan,292.93,0.0,0.0,1,Clear,0,938
nan,293.01,0.0,0.0,1,Clear,0,563
nan,291.75,0.0,0.0,1,Clear,0,336
nan,291.15,0.0,0.0,1,Clear,0,381
nan,290.79,0.0,0.0,1,Clear,0,872
nan,290.95,0.0,0.0,1,Clear,0,2957
nan,290.34,0.0,0.0,1,Clear,0,5896
nan,291.88,0.0,0.0,1,Clear,1,6148
nan,293.61,0.0,0.0,5,Clear,1,5945
nan,294.88,0.0,0.0,1,Clear,1,5073
nan,296.28,0.0,0.0,5,Clear,0,4816
nan,297.68,0.0,0.0,5,Clear,0,5189
nan,298.42,0.0,0.0,40,Clouds,0,4944
nan,299.48,0.0,0.0,40,Clouds,0,4933
nan,300.15,0.0,0.0,1,Clear,0,5121
nan,300.88,0.0,0.0,75,Clouds,0,5802
nan,301.42,0.0,0.0,75,Clouds,0,6239
nan,301.82,0.0,0.0,1,Clear,1,5844
nan,301.89,0.0,0.0,40,Clouds,1,4542
nan,301.82,0.0,0.0,1,Clear,1,3541
nan,301.02,0.0,0.0,20,Clouds,0,3439
nan,299.62,0.0,0.0,1,Clear,0,3312
nan,296.35,0.0,0.0,1,Clear,0,2700
nan,293.6,0.0,0.0,1,Clear,0,1532
nan,291.36,0.0,0.0,1,Clear,0,890
nan,291.22,0.0,0.0,1,Clear,0,540
nan,291.15,0.0,0.0,1,Clear,0,411
nan,290.68,0.0,0.0,1,Clear,0,404
nan,289.81,0.0,0.0,1,Clear,0,889
nan,290.14,0.0,0.0,1,Clear,0,2746
nan,291.15,0.0,0.0,40,Clouds,0,4912
nan,292.35,0.0,0.0,40,Clouds,1,6195
nan,293.02,0.0,0.0,75,Clouds,1,5351
nan,294.28,0.0,0.0,75,Rain,1,4848
nan,295.28,0.0,0.0,75,Clouds,0,4563
nan,296.08,0.0,0.0,75,Clouds,0,4872
nan,297.43,0.0,0.0,1,Clear,0,5135
nan,299.47,0.0,0.0,75,Clouds,0,5101
nan,301.15,0.0,0.0,75,Clouds,0,5257
nan,301.75,0.0,0.0,40,Clouds,0,4762
nan,300.61,0.0,0.0,90,Clouds,0,5764
nan,300.4,0.0,0.0,75,Rain,1,5266
nan,299.21,0.0,0.0,90,Rain,1,4619
nan,298.34,0.0,0.0,90,Rain,1,3660
nan,298.34,0.0,0.0,90,Drizzle,1,3660
nan,297.08,0.0,0.0,90,Drizzle,0,3465
nan,296.28,0.0,0.0,75,Clouds,0,3262
nan,294.97,0.0,0.0,1,Clear,0,1688
nan,293.9,0.0,0.0,1,Clear,0,384
nan,293.27,0.0,0.0,1,Clear,0,318
nan,292.09,0.0,0.0,1,Clear,0,388
nan,291.15,0.0,0.0,1,Clear,0,667
nan,289.9,0.0,0.0,1,Mist,0,493
nan,288.49,0.0,0.0,1,Mist,0,531
nan,287.89,0.0,0.0,1,Mist,0,993
nan,287.78,0.0,0.0,1,Mist,0,1608
nan,289.75,0.0,0.0,5,Clear,1,2016
nan,292.36,0.0,0.0,1,Clear,1,2782
nan,294.47,0.0,0.0,75,Clouds,1,3468
nan,296.68,0.0,0.0,75,Clouds,0,4167
nan,297.42,0.0,0.0,1,Clear,0,4438
nan,298.65,0.0,0.0,75,Clouds,0,4624
nan,299.65,0.0,0.0,75,Clouds,0,4408
nan,299.95,0.0,0.0,40,Clouds,0,4457
nan,300.34,0.0,0.0,75,Clouds,0,4516
nan,300.95,0.0,0.0,75,Thunderstorm,0,4525
nan,299.68,0.0,0.0,90,Rain,1,4421
nan,298.22,0.0,0.0,90,Rain,1,4210
nan,295.61,0.0,0.0,90,Rain,1,3614
nan,292.42,0.0,0.0,90,Rain,0,3057
nan,291.59,0.0,0.0,75,Rain,0,3651
nan,291.59,0.0,0.0,75,Drizzle,0,3651
nan,290.27,0.0,0.0,90,Rain,0,3075
nan,290.27,0.0,0.0,90,Mist,0,3075
nan,290.15,0.0,0.0,90,Rain,0,2096
nan,290.21,0.0,0.0,75,Rain,0,1387
nan,290.21,0.0,0.0,75,Mist,0,1387
nan,290.21,0.0,0.0,75,Drizzle,0,1387
nan,289.86,0.0,0.0,40,Rain,0,1293
nan,289.86,0.0,0.0,40,Thunderstorm,0,1293
nan,289.4,0.0,0.0,90,Thunderstorm,0,754
nan,289.4,0.0,0.0,90,Rain,0,754
nan,289.4,0.0,0.0,90,Drizzle,0,754
nan,289.35,0.0,0.0,90,Rain,0,390
nan,289.01,0.0,0.0,40,Clouds,0,542
nan,288.75,0.0,0.0,40,Clouds,0,647
nan,288.82,0.0,0.0,75,Clouds,0,1149
nan,288.62,0.0,0.0,1,Clear,1,1318
nan,289.41,0.0,0.0,75,Clouds,1,1868
nan,290.34,0.0,0.0,75,Clouds,1,2736
nan,291.41,0.0,0.0,75,Clouds,0,3711
nan,291.75,0.0,0.0,75,Clouds,0,4446
nan,292.65,0.0,0.0,75,Clouds,0,4906
nan,293.62,0.0,0.0,75,Clouds,0,4642
nan,294.08,0.0,0.0,75,Clouds,0,4482
nan,294.48,0.0,0.0,75,Clouds,0,4374
nan,294.21,0.0,0.0,75,Clouds,0,4469
nan,294.49,0.0,0.0,40,Clouds,1,4175
nan,294.79,0.0,0.0,40,Clouds,1,3885
nan,294.62,0.0,0.0,1,Clear,1,3740
nan,294.02,0.0,0.0,40,Clouds,0,3432
nan,293.02,0.0,0.0,40,Clouds,0,2755
nan,291.55,0.0,0.0,1,Clear,0,2374
nan,290.68,0.0,0.0,1,Clear,0,1886
nan,290.688,0.0,0.0,68,Clouds,0,798
nan,288.78,0.0,0.0,75,Clouds,0,466
nan,289.55,0.0,0.0,90,Clouds,0,358
nan,289.48,0.0,0.0,40,Clouds,0,343
nan,289.28,0.0,0.0,1,Rain,0,878
nan,288.75,0.0,0.0,1,Rain,0,2919
nan,288.15,0.0,0.0,40,Clouds,0,5719
nan,288.48,0.0,0.0,1,Clear,1,5591
nan,289.62,0.0,0.0,40,Clouds,1,5328
nan,290.62,0.0,0.0,40,Clouds,1,4666
nan,291.36,0.0,0.0,75,Clouds,0,4166
nan,292.15,0.0,0.0,75,Clouds,0,4549
nan,292.87,0.0,0.0,75,Clouds,0,4835
nan,293.44,0.0,0.0,75,Clouds,0,4863
nan,294.08,0.0,0.0,75,Clouds,0,4928
nan,294.15,0.0,0.0,75,Thunderstorm,0,5464
nan,294.65,0.0,0.0,40,Clouds,0,6300
nan,295.0,0.0,0.0,75,Clouds,1,5659
nan,295.01,0.0,0.0,40,Clouds,1,4274
nan,294.8,0.0,0.0,40,Clouds,1,3316
nan,294.65,0.0,0.0,1,Clear,0,2821
nan,293.22,0.0,0.0,20,Clouds,0,2667
nan,291.15,0.0,0.0,5,Clear,0,2286
nan,289.42,0.0,0.0,1,Clear,0,1178
nan,288.01,0.0,0.0,1,Clear,0,718
nan,287.51,0.0,0.0,40,Clouds,0,437
nan,287.79,0.0,0.0,1,Clear,0,318
nan,288.51,0.0,0.0,40,Rain,0,346
nan,288.86,0.0,0.0,40,Rain,0,826
nan,288.86,0.0,0.0,40,Drizzle,0,826
nan,288.72,0.0,0.0,90,Rain,0,2891
nan,288.72,0.0,0.0,90,Rain,0,5457
nan,288.09,0.0,0.0,90,Rain,1,5665
nan,288.09,0.0,0.0,90,Mist,1,5665
nan,288.01,0.0,0.0,75,Rain,1,6019
nan,289.28,0.0,0.0,40,Rain,1,5033
nan,289.28,0.0,0.0,40,Thunderstorm,1,5033
nan,290.88,0.0,0.0,40,Clouds,0,4424
nan,292.22,0.0,0.0,1,Clear,0,4699
nan,293.79,0.0,0.0,1,Clear,0,4841
nan,294.58,0.0,0.0,40,Clouds,0,4849
nan,295.29,0.0,0.0,40,Clouds,0,5049
nan,296.15,0.0,0.0,40,Clouds,0,5561
nan,296.43,0.0,0.0,40,Clouds,0,6395
nan,296.36,0.0,0.0,40,Clouds,1,6221
nan,296.37,0.0,0.0,40,Clouds,1,4710
nan,296.15,0.0,0.0,75,Clouds,1,3363
nan,295.65,0.0,0.0,90,Clouds,0,2872
nan,294.66,0.0,0.0,1,Clear,0,2739
nan,291.87,0.0,0.0,5,Clear,0,2080
nan,288.94,0.0,0.0,1,Clear,0,1286
nan,287.66,0.0,0.0,1,Clear,0,731
nan,286.87,0.0,0.0,1,Clear,0,450
nan,286.49,0.0,0.0,1,Mist,0,355
nan,285.58,0.0,0.0,1,Clear,0,381
nan,285.08,0.0,0.0,1,Mist,0,915
nan,285.69,0.0,0.0,1,Clear,0,3011
nan,286.01,0.0,0.0,1,Clear,0,5890
nan,287.15,0.0,0.0,1,Clear,1,6579
nan,289.86,0.0,0.0,40,Clouds,1,6047
nan,291.72,0.0,0.0,1,Clear,1,4987
nan,293.77,0.0,0.0,75,Clouds,0,4450
nan,295.01,0.0,0.0,40,Clouds,0,4808
nan,295.01,0.0,0.0,40,Clouds,0,4808
nan,296.35,0.0,0.0,1,Clear,0,4928
nan,296.744,0.0,0.0,80,Clouds,0,4961
nan,296.744,0.0,0.0,80,Clouds,0,5000
nan,299.22,0.0,0.0,20,Clouds,0,5719
nan,299.68,0.0,0.0,5,Clear,0,6576
nan,299.84,0.0,0.0,5,Clear,1,6673
nan,299.78,0.0,0.0,1,Clear,1,5252
nan,299.49,0.0,0.0,1,Clear,1,3462
nan,298.59,0.0,0.0,40,Clouds,0,3152
nan,297.15,0.0,0.0,75,Clouds,0,2792
nan,296.22,0.0,0.0,1,Clear,0,2157
nan,295.55,0.0,0.0,1,Clear,0,1402
nan,294.95,0.0,0.0,1,Rain,0,844
nan,294.55,0.0,0.0,75,Thunderstorm,0,514
nan,294.28,0.0,0.0,1,Rain,0,336
nan,293.95,0.0,0.0,1,Rain,0,417
nan,292.89,0.0,0.0,1,Clear,0,897
nan,292.34,0.0,0.0,1,Thunderstorm,0,2880
nan,292.28,0.0,0.0,40,Rain,0,5585
nan,292.65,0.0,0.0,90,Rain,1,6018
nan,292.65,0.0,0.0,90,Drizzle,1,6018
nan,292.96,0.0,0.0,90,Rain,1,6044
nan,292.96,0.0,0.0,90,Thunderstorm,1,6044
nan,293.55,0.0,0.0,75,Rain,1,4886
nan,293.76,0.0,0.0,75,Rain,0,4445
nan,292.72,0.0,0.0,90,Rain,0,4659
nan,292.72,0.0,0.0,90,Mist,0,4659
nan,292.09,0.0,0.0,90,Rain,0,4880
nan,292.09,0.0,0.0,90,Mist,0,4880
nan,292.4,0.0,0.0,90,Rain,0,4833
nan,292.78,0.0,0.0,90,Rain,0,5123
nan,292.78,0.0,0.0,90,Mist,0,5123
nan,292.59,0.0,0.0,90,Rain,0,5652
nan,292.59,0.0,0.0,90,Mist,0,5652
nan,292.59,0.0,0.0,90,Drizzle,0,5652
nan,292.59,0.0,0.0,90,Thunderstorm,0,5652
nan,292.96,0.0,0.0,90,Rain,0,6196
nan,292.96,0.0,0.0,90,Mist,0,6196
nan,292.96,0.0,0.0,90,Drizzle,0,6196
nan,293.08,0.0,0.0,75,Rain,1,6037
nan,293.67,0.0,0.0,75,Rain,1,4564
nan,293.67,0.0,0.0,75,Mist,1,4564
nan,294.22,0.0,0.0,75,Rain,1,3602
nan,294.42,0.0,0.0,1,Thunderstorm,0,3245
nan,293.51,0.0,0.0,1,Mist,0,3168
nan,292.35,0.0,0.0,1,Clear,0,2844
nan,291.02,0.0,0.0,1,Clear,0,1501
nan,290.09,0.0,0.0,1,Clear,0,1036
nan,289.52,0.0,0.0,1,Clear,0,656
nan,288.84,0.0,0.0,1,Clear,0,561
nan,288.03,0.0,0.0,1,Mist,0,636
nan,287.62,0.0,0.0,1,Clear,0,1023
nan,287.09,0.0,0.0,1,Clear,0,2978
nan,286.77,0.0,0.0,1,Clear,0,5484
nan,287.77,0.0,0.0,1,Clear,1,6583
nan,289.62,0.0,0.0,5,Clear,1,5669
nan,290.42,0.0,0.0,1,Clear,1,5036
nan,291.35,0.0,0.0,40,Clouds,0,4888
nan,292.15,0.0,0.0,75,Clouds,0,5367
nan,292.08,0.0,0.0,75,Clouds,0,5467
nan,293.65,0.0,0.0,75,Clouds,0,5230
nan,294.0,0.0,0.0,90,Clouds,0,5295
nan,294.55,0.0,0.0,75,Clouds,0,5606
nan,294.76,0.0,0.0,90,Clouds,0,5868
nan,293.69,0.0,0.0,75,Rain,1,5267
nan,293.44,0.0,0.0,75,Rain,1,4543
nan,293.15,0.0,0.0,90,Rain,1,3857
nan,292.69,0.0,0.0,75,Clouds,0,3441
nan,291.29,0.0,0.0,90,Rain,0,4165
nan,290.4,0.0,0.0,1,Rain,0,3507
nan,290.29,0.0,0.0,40,Clouds,0,2494
nan,289.22,0.0,0.0,75,Clouds,0,1496
nan,288.22,0.0,0.0,1,Clear,0,871
nan,287.28,0.0,0.0,1,Clear,0,637
nan,286.69,0.0,0.0,40,Clouds,0,461
nan,285.97,0.0,0.0,40,Clouds,0,544
nan,285.03,0.0,0.0,1,Clear,0,1042
nan,284.88,0.0,0.0,40,Clouds,0,1601
nan,285.42,0.0,0.0,75,Clouds,1,2304
